rank,freq,zipf
39204,1,5.46125
39205,1,5.46111
39206,1,5.46098
39207,1,5.46084
39208,1,5.4607
39209,1,5.46056
39210,1,5.46042
39211,1,5.46028
39212,1,5.46014
39213,1,5.46
39214,1,5.45986
39215,1,5.45972
39216,1,5.45958
39217,1,5.45944
39218,1,5.4593
39219,1,5.45917
39220,1,5.45903
39221,1,5.45889
39222,1,5.45875
39223,1,5.45861
39224,1,5.45847
39225,1,5.45833
39226,1,5.45819
39227,1,5.45805
39228,1,5.45791
39229,1,5.45777
39230,1,5.45763
39231,1,5.4575
39232,1,5.45736
39233,1,5.45722
39234,1,5.45708
39235,1,5.45694
39236,1,5.4568
39237,1,5.45666
39238,1,5.45652
39239,1,5.45638
39240,1,5.45624
39241,1,5.4561
39242,1,5.45597
39243,1,5.45583
39244,1,5.45569
39245,1,5.45555
39246,1,5.45541
39247,1,5.45527
39248,1,5.45513
39249,1,5.45499
39250,1,5.45485
39251,1,5.45471
39252,1,5.45458
39253,1,5.45444
39254,1,5.4543
39255,1,5.45416
39256,1,5.45402
39257,1,5.45388
39258,1,5.45374
39259,1,5.4536
39260,1,5.45346
39261,1,5.45333
39262,1,5.45319
39263,1,5.45305
39264,1,5.45291
39265,1,5.45277
39266,1,5.45263
39267,1,5.45249
39268,1,5.45235
39269,1,5.45221
39270,1,5.45208
39271,1,5.45194
39272,1,5.4518
39273,1,5.45166
39274,1,5.45152
39275,1,5.45138
39276,1,5.45124
39277,1,5.4511
39278,1,5.45096
39279,1,5.45083
39280,1,5.45069
39281,1,5.45055
39282,1,5.45041
39283,1,5.45027
39284,1,5.45013
39285,1,5.44999
39286,1,5.44985
39287,1,5.44972
39288,1,5.44958
39289,1,5.44944
39290,1,5.4493
39291,1,5.44916
39292,1,5.44902
39293,1,5.44888
39294,1,5.44875
39295,1,5.44861
39296,1,5.44847
39297,1,5.44833
39298,1,5.44819
39299,1,5.44805
39300,1,5.44791
39301,1,5.44777
39302,1,5.44764
39303,1,5.4475
39304,1,5.44736
39305,1,5.44722
39306,1,5.44708
39307,1,5.44694
39308,1,5.4468
39309,1,5.44667
39310,1,5.44653
39311,1,5.44639
39312,1,5.44625
39313,1,5.44611
39314,1,5.44597
39315,1,5.44583
39316,1,5.4457
39317,1,5.44556
39318,1,5.44542
39319,1,5.44528
39320,1,5.44514
39321,1,5.445
39322,1,5.44487
39323,1,5.44473
39324,1,5.44459
39325,1,5.44445
39326,1,5.44431
39327,1,5.44417
39328,1,5.44403
39329,1,5.4439
39330,1,5.44376
39331,1,5.44362
39332,1,5.44348
39333,1,5.44334
39334,1,5.4432
39335,1,5.44307
39336,1,5.44293
39337,1,5.44279
39338,1,5.44265
39339,1,5.44251
39340,1,5.44237
39341,1,5.44224
39342,1,5.4421
39343,1,5.44196
39344,1,5.44182
39345,1,5.44168
39346,1,5.44154
39347,1,5.44141
39348,1,5.44127
39349,1,5.44113
39350,1,5.44099
39351,1,5.44085
39352,1,5.44071
39353,1,5.44058
39354,1,5.44044
39355,1,5.4403
39356,1,5.44016
39357,1,5.44002
39358,1,5.43989
39359,1,5.43975
39360,1,5.43961
39361,1,5.43947
39362,1,5.43933
39363,1,5.43919
39364,1,5.43906
39365,1,5.43892
39366,1,5.43878
39367,1,5.43864
39368,1,5.4385
39369,1,5.43837
39370,1,5.43823
39371,1,5.43809
39372,1,5.43795
39373,1,5.43781
39374,1,5.43767
39375,1,5.43754
39376,1,5.4374
39377,1,5.43726
39378,1,5.43712
39379,1,5.43698
39380,1,5.43685
39381,1,5.43671
39382,1,5.43657
39383,1,5.43643
39384,1,5.43629
39385,1,5.43616
39386,1,5.43602
39387,1,5.43588
39388,1,5.43574
39389,1,5.4356
39390,1,5.43547
39391,1,5.43533
39392,1,5.43519
39393,1,5.43505
39394,1,5.43491
39395,1,5.43478
39396,1,5.43464
39397,1,5.4345
39398,1,5.43436
39399,1,5.43422
39400,1,5.43409
39401,1,5.43395
39402,1,5.43381
39403,1,5.43367
39404,1,5.43353
39405,1,5.4334
39406,1,5.43326
39407,1,5.43312
39408,1,5.43298
39409,1,5.43285
39410,1,5.43271
39411,1,5.43257
39412,1,5.43243
39413,1,5.43229
39414,1,5.43216
39415,1,5.43202
39416,1,5.43188
39417,1,5.43174
39418,1,5.4316
39419,1,5.43147
39420,1,5.43133
39421,1,5.43119
39422,1,5.43105
39423,1,5.43092
39424,1,5.43078
39425,1,5.43064
39426,1,5.4305
39427,1,5.43036
39428,1,5.43023
39429,1,5.43009
39430,1,5.42995
39431,1,5.42981
39432,1,5.42968
39433,1,5.42954
39434,1,5.4294
39435,1,5.42926
39436,1,5.42913
39437,1,5.42899
39438,1,5.42885
39439,1,5.42871
39440,1,5.42858
39441,1,5.42844
39442,1,5.4283
39443,1,5.42816
39444,1,5.42802
39445,1,5.42789
39446,1,5.42775
39447,1,5.42761
39448,1,5.42747
39449,1,5.42734
39450,1,5.4272
39451,1,5.42706
39452,1,5.42692
39453,1,5.42679
39454,1,5.42665
39455,1,5.42651
39456,1,5.42637
39457,1,5.42624
39458,1,5.4261
39459,1,5.42596
39460,1,5.42582
39461,1,5.42569
39462,1,5.42555
39463,1,5.42541
39464,1,5.42527
39465,1,5.42514
39466,1,5.425
39467,1,5.42486
39468,1,5.42472
39469,1,5.42459
39470,1,5.42445
39471,1,5.42431
39472,1,5.42417
39473,1,5.42404
39474,1,5.4239
39475,1,5.42376
39476,1,5.42362
39477,1,5.42349
39478,1,5.42335
39479,1,5.42321
39480,1,5.42307
39481,1,5.42294
39482,1,5.4228
39483,1,5.42266
39484,1,5.42253
39485,1,5.42239
39486,1,5.42225
39487,1,5.42211
39488,1,5.42198
39489,1,5.42184
39490,1,5.4217
39491,1,5.42156
39492,1,5.42143
39493,1,5.42129
39494,1,5.42115
39495,1,5.42102
39496,1,5.42088
39497,1,5.42074
39498,1,5.4206
39499,1,5.42047
39500,1,5.42033
39501,1,5.42019
39502,1,5.42005
39503,1,5.41992
39504,1,5.41978
39505,1,5.41964
39506,1,5.41951
39507,1,5.41937
39508,1,5.41923
39509,1,5.41909
39510,1,5.41896
39511,1,5.41882
39512,1,5.41868
39513,1,5.41855
39514,1,5.41841
39515,1,5.41827
39516,1,5.41813
39517,1,5.418
39518,1,5.41786
39519,1,5.41772
39520,1,5.41759
39521,1,5.41745
39522,1,5.41731
39523,1,5.41717
39524,1,5.41704
39525,1,5.4169
39526,1,5.41676
39527,1,5.41663
39528,1,5.41649
39529,1,5.41635
39530,1,5.41622
39531,1,5.41608
39532,1,5.41594
39533,1,5.4158
39534,1,5.41567
39535,1,5.41553
39536,1,5.41539
39537,1,5.41526
39538,1,5.41512
39539,1,5.41498
39540,1,5.41485
39541,1,5.41471
39542,1,5.41457
39543,1,5.41443
39544,1,5.4143
39545,1,5.41416
39546,1,5.41402
39547,1,5.41389
39548,1,5.41375
39549,1,5.41361
39550,1,5.41348
39551,1,5.41334
39552,1,5.4132
39553,1,5.41307
39554,1,5.41293
39555,1,5.41279
39556,1,5.41266
39557,1,5.41252
39558,1,5.41238
39559,1,5.41225
39560,1,5.41211
39561,1,5.41197
39562,1,5.41183
39563,1,5.4117
39564,1,5.41156
39565,1,5.41142
39566,1,5.41129
39567,1,5.41115
39568,1,5.41101
39569,1,5.41088
39570,1,5.41074
39571,1,5.4106
39572,1,5.41047
39573,1,5.41033
39574,1,5.41019
39575,1,5.41006
39576,1,5.40992
39577,1,5.40978
39578,1,5.40965
39579,1,5.40951
39580,1,5.40937
39581,1,5.40924
39582,1,5.4091
39583,1,5.40896
39584,1,5.40883
39585,1,5.40869
39586,1,5.40855
39587,1,5.40842
39588,1,5.40828
39589,1,5.40814
39590,1,5.40801
39591,1,5.40787
39592,1,5.40773
39593,1,5.4076
39594,1,5.40746
39595,1,5.40732
39596,1,5.40719
39597,1,5.40705
39598,1,5.40691
39599,1,5.40678
39600,1,5.40664
39601,1,5.4065
39602,1,5.40637
39603,1,5.40623
39604,1,5.4061
39605,1,5.40596
39606,1,5.40582
39607,1,5.40569
39608,1,5.40555
39609,1,5.40541
39610,1,5.40528
39611,1,5.40514
39612,1,5.405
39613,1,5.40487
39614,1,5.40473
39615,1,5.40459
39616,1,5.40446
39617,1,5.40432
39618,1,5.40418
39619,1,5.40405
39620,1,5.40391
39621,1,5.40378
39622,1,5.40364
39623,1,5.4035
39624,1,5.40337
39625,1,5.40323
39626,1,5.40309
39627,1,5.40296
39628,1,5.40282
39629,1,5.40268
39630,1,5.40255
39631,1,5.40241
39632,1,5.40228
39633,1,5.40214
39634,1,5.402
39635,1,5.40187
39636,1,5.40173
39637,1,5.40159
39638,1,5.40146
39639,1,5.40132
39640,1,5.40119
39641,1,5.40105
39642,1,5.40091
39643,1,5.40078
39644,1,5.40064
39645,1,5.4005
39646,1,5.40037
39647,1,5.40023
39648,1,5.4001
39649,1,5.39996
39650,1,5.39982
39651,1,5.39969
39652,1,5.39955
39653,1,5.39941
39654,1,5.39928
39655,1,5.39914
39656,1,5.39901
39657,1,5.39887
39658,1,5.39873
39659,1,5.3986
39660,1,5.39846
39661,1,5.39833
39662,1,5.39819
39663,1,5.39805
39664,1,5.39792
39665,1,5.39778
39666,1,5.39765
39667,1,5.39751
39668,1,5.39737
39669,1,5.39724
39670,1,5.3971
39671,1,5.39697
39672,1,5.39683
39673,1,5.39669
39674,1,5.39656
39675,1,5.39642
39676,1,5.39628
39677,1,5.39615
39678,1,5.39601
39679,1,5.39588
39680,1,5.39574
39681,1,5.3956
39682,1,5.39547
39683,1,5.39533
39684,1,5.3952
39685,1,5.39506
39686,1,5.39493
39687,1,5.39479
39688,1,5.39465
39689,1,5.39452
39690,1,5.39438
39691,1,5.39425
39692,1,5.39411
39693,1,5.39397
39694,1,5.39384
39695,1,5.3937
39696,1,5.39357
39697,1,5.39343
39698,1,5.39329
39699,1,5.39316
39700,1,5.39302
39701,1,5.39289
39702,1,5.39275
39703,1,5.39262
39704,1,5.39248
39705,1,5.39234
39706,1,5.39221
39707,1,5.39207
39708,1,5.39194
39709,1,5.3918
39710,1,5.39166
39711,1,5.39153
39712,1,5.39139
39713,1,5.39126
39714,1,5.39112
39715,1,5.39099
39716,1,5.39085
39717,1,5.39071
39718,1,5.39058
39719,1,5.39044
39720,1,5.39031
39721,1,5.39017
39722,1,5.39004
39723,1,5.3899
39724,1,5.38976
39725,1,5.38963
39726,1,5.38949
39727,1,5.38936
39728,1,5.38922
39729,1,5.38909
39730,1,5.38895
39731,1,5.38881
39732,1,5.38868
39733,1,5.38854
39734,1,5.38841
39735,1,5.38827
39736,1,5.38814
39737,1,5.388
39738,1,5.38787
39739,1,5.38773
39740,1,5.38759
39741,1,5.38746
39742,1,5.38732
39743,1,5.38719
39744,1,5.38705
39745,1,5.38692
39746,1,5.38678
39747,1,5.38665
39748,1,5.38651
39749,1,5.38637
39750,1,5.38624
39751,1,5.3861
39752,1,5.38597
39753,1,5.38583
39754,1,5.3857
39755,1,5.38556
39756,1,5.38543
39757,1,5.38529
39758,1,5.38516
39759,1,5.38502
39760,1,5.38488
39761,1,5.38475
39762,1,5.38461
39763,1,5.38448
39764,1,5.38434
39765,1,5.38421
39766,1,5.38407
39767,1,5.38394
39768,1,5.3838
39769,1,5.38367
39770,1,5.38353
39771,1,5.38339
39772,1,5.38326
39773,1,5.38312
39774,1,5.38299
39775,1,5.38285
39776,1,5.38272
39777,1,5.38258
39778,1,5.38245
39779,1,5.38231
39780,1,5.38218
39781,1,5.38204
39782,1,5.38191
39783,1,5.38177
39784,1,5.38164
39785,1,5.3815
39786,1,5.38137
39787,1,5.38123
39788,1,5.38109
39789,1,5.38096
39790,1,5.38082
39791,1,5.38069
39792,1,5.38055
39793,1,5.38042
39794,1,5.38028
39795,1,5.38015
39796,1,5.38001
39797,1,5.37988
39798,1,5.37974
39799,1,5.37961
39800,1,5.37947
39801,1,5.37934
39802,1,5.3792
39803,1,5.37907
39804,1,5.37893
39805,1,5.3788
39806,1,5.37866
39807,1,5.37853
39808,1,5.37839
39809,1,5.37826
39810,1,5.37812
39811,1,5.37799
39812,1,5.37785
39813,1,5.37772
39814,1,5.37758
39815,1,5.37745
39816,1,5.37731
39817,1,5.37718
39818,1,5.37704
39819,1,5.37691
39820,1,5.37677
39821,1,5.37664
39822,1,5.3765
39823,1,5.37637
39824,1,5.37623
39825,1,5.3761
39826,1,5.37596
39827,1,5.37583
39828,1,5.37569
39829,1,5.37556
39830,1,5.37542
39831,1,5.37529
39832,1,5.37515
39833,1,5.37502
39834,1,5.37488
39835,1,5.37475
39836,1,5.37461
39837,1,5.37448
39838,1,5.37434
39839,1,5.37421
39840,1,5.37407
39841,1,5.37394
39842,1,5.3738
39843,1,5.37367
39844,1,5.37353
39845,1,5.3734
39846,1,5.37326
39847,1,5.37313
39848,1,5.37299
39849,1,5.37286
39850,1,5.37272
39851,1,5.37259
39852,1,5.37245
39853,1,5.37232
39854,1,5.37218
39855,1,5.37205
39856,1,5.37191
39857,1,5.37178
39858,1,5.37164
39859,1,5.37151
39860,1,5.37137
39861,1,5.37124
39862,1,5.37111
39863,1,5.37097
39864,1,5.37084
39865,1,5.3707
39866,1,5.37057
39867,1,5.37043
39868,1,5.3703
39869,1,5.37016
39870,1,5.37003
39871,1,5.36989
39872,1,5.36976
39873,1,5.36962
39874,1,5.36949
39875,1,5.36935
39876,1,5.36922
39877,1,5.36908
39878,1,5.36895
39879,1,5.36882
39880,1,5.36868
39881,1,5.36855
39882,1,5.36841
39883,1,5.36828
39884,1,5.36814
39885,1,5.36801
39886,1,5.36787
39887,1,5.36774
39888,1,5.3676
39889,1,5.36747
39890,1,5.36734
39891,1,5.3672
39892,1,5.36707
39893,1,5.36693
39894,1,5.3668
39895,1,5.36666
39896,1,5.36653
39897,1,5.36639
39898,1,5.36626
39899,1,5.36612
39900,1,5.36599
39901,1,5.36586
39902,1,5.36572
39903,1,5.36559
39904,1,5.36545
39905,1,5.36532
39906,1,5.36518
39907,1,5.36505
39908,1,5.36491
39909,1,5.36478
39910,1,5.36465
39911,1,5.36451
39912,1,5.36438
39913,1,5.36424
39914,1,5.36411
39915,1,5.36397
39916,1,5.36384
39917,1,5.3637
39918,1,5.36357
39919,1,5.36344
39920,1,5.3633
39921,1,5.36317
39922,1,5.36303
39923,1,5.3629
39924,1,5.36276
39925,1,5.36263
39926,1,5.3625
39927,1,5.36236
39928,1,5.36223
39929,1,5.36209
39930,1,5.36196
39931,1,5.36182
39932,1,5.36169
39933,1,5.36156
39934,1,5.36142
39935,1,5.36129
39936,1,5.36115
39937,1,5.36102
39938,1,5.36088
39939,1,5.36075
39940,1,5.36062
39941,1,5.36048
39942,1,5.36035
39943,1,5.36021
39944,1,5.36008
39945,1,5.35994
39946,1,5.35981
39947,1,5.35968
39948,1,5.35954
39949,1,5.35941
39950,1,5.35927
39951,1,5.35914
39952,1,5.35901
39953,1,5.35887
39954,1,5.35874
39955,1,5.3586
39956,1,5.35847
39957,1,5.35834
39958,1,5.3582
39959,1,5.35807
39960,1,5.35793
39961,1,5.3578
39962,1,5.35766
39963,1,5.35753
39964,1,5.3574
39965,1,5.35726
39966,1,5.35713
39967,1,5.35699
39968,1,5.35686
39969,1,5.35673
39970,1,5.35659
39971,1,5.35646
39972,1,5.35632
39973,1,5.35619
39974,1,5.35606
39975,1,5.35592
39976,1,5.35579
39977,1,5.35565
39978,1,5.35552
39979,1,5.35539
39980,1,5.35525
39981,1,5.35512
39982,1,5.35498
39983,1,5.35485
39984,1,5.35472
39985,1,5.35458
39986,1,5.35445
39987,1,5.35432
39988,1,5.35418
39989,1,5.35405
39990,1,5.35391
39991,1,5.35378
39992,1,5.35365
39993,1,5.35351
39994,1,5.35338
39995,1,5.35324
39996,1,5.35311
39997,1,5.35298
39998,1,5.35284
39999,1,5.35271
40000,1,5.35257
40001,1,5.35244
40002,1,5.35231
40003,1,5.35217
40004,1,5.35204
40005,1,5.35191
40006,1,5.35177
40007,1,5.35164
40008,1,5.3515
40009,1,5.35137
40010,1,5.35124
40011,1,5.3511
40012,1,5.35097
40013,1,5.35084
40014,1,5.3507
40015,1,5.35057
40016,1,5.35043
40017,1,5.3503
40018,1,5.35017
40019,1,5.35003
40020,1,5.3499
40021,1,5.34977
40022,1,5.34963
40023,1,5.3495
40024,1,5.34937
40025,1,5.34923
40026,1,5.3491
40027,1,5.34896
40028,1,5.34883
40029,1,5.3487
40030,1,5.34856
40031,1,5.34843
40032,1,5.3483
40033,1,5.34816
40034,1,5.34803
40035,1,5.3479
40036,1,5.34776
40037,1,5.34763
40038,1,5.34749
40039,1,5.34736
40040,1,5.34723
40041,1,5.34709
40042,1,5.34696
40043,1,5.34683
40044,1,5.34669
40045,1,5.34656
40046,1,5.34643
40047,1,5.34629
40048,1,5.34616
40049,1,5.34603
40050,1,5.34589
40051,1,5.34576
40052,1,5.34563
40053,1,5.34549
40054,1,5.34536
40055,1,5.34523
40056,1,5.34509
40057,1,5.34496
40058,1,5.34483
40059,1,5.34469
40060,1,5.34456
40061,1,5.34442
40062,1,5.34429
40063,1,5.34416
40064,1,5.34402
40065,1,5.34389
40066,1,5.34376
40067,1,5.34362
40068,1,5.34349
40069,1,5.34336
40070,1,5.34322
40071,1,5.34309
40072,1,5.34296
40073,1,5.34282
40074,1,5.34269
40075,1,5.34256
40076,1,5.34242
40077,1,5.34229
40078,1,5.34216
40079,1,5.34202
40080,1,5.34189
40081,1,5.34176
40082,1,5.34162
40083,1,5.34149
40084,1,5.34136
40085,1,5.34122
40086,1,5.34109
40087,1,5.34096
40088,1,5.34083
40089,1,5.34069
40090,1,5.34056
40091,1,5.34043
40092,1,5.34029
40093,1,5.34016
40094,1,5.34003
40095,1,5.33989
40096,1,5.33976
40097,1,5.33963
40098,1,5.33949
40099,1,5.33936
40100,1,5.33923
40101,1,5.33909
40102,1,5.33896
40103,1,5.33883
40104,1,5.33869
40105,1,5.33856
40106,1,5.33843
40107,1,5.3383
40108,1,5.33816
40109,1,5.33803
40110,1,5.3379
40111,1,5.33776
40112,1,5.33763
40113,1,5.3375
40114,1,5.33736
40115,1,5.33723
40116,1,5.3371
40117,1,5.33696
40118,1,5.33683
40119,1,5.3367
40120,1,5.33657
40121,1,5.33643
40122,1,5.3363
40123,1,5.33617
40124,1,5.33603
40125,1,5.3359
40126,1,5.33577
40127,1,5.33563
40128,1,5.3355
40129,1,5.33537
40130,1,5.33524
40131,1,5.3351
40132,1,5.33497
40133,1,5.33484
40134,1,5.3347
40135,1,5.33457
40136,1,5.33444
40137,1,5.33431
40138,1,5.33417
40139,1,5.33404
40140,1,5.33391
40141,1,5.33377
40142,1,5.33364
40143,1,5.33351
40144,1,5.33337
40145,1,5.33324
40146,1,5.33311
40147,1,5.33298
40148,1,5.33284
40149,1,5.33271
40150,1,5.33258
40151,1,5.33245
40152,1,5.33231
40153,1,5.33218
40154,1,5.33205
40155,1,5.33191
40156,1,5.33178
40157,1,5.33165
40158,1,5.33152
40159,1,5.33138
40160,1,5.33125
40161,1,5.33112
40162,1,5.33098
40163,1,5.33085
40164,1,5.33072
40165,1,5.33059
40166,1,5.33045
40167,1,5.33032
40168,1,5.33019
40169,1,5.33006
40170,1,5.32992
40171,1,5.32979
40172,1,5.32966
40173,1,5.32952
40174,1,5.32939
40175,1,5.32926
40176,1,5.32913
40177,1,5.32899
40178,1,5.32886
40179,1,5.32873
40180,1,5.3286
40181,1,5.32846
40182,1,5.32833
40183,1,5.3282
40184,1,5.32807
40185,1,5.32793
40186,1,5.3278
40187,1,5.32767
40188,1,5.32754
40189,1,5.3274
40190,1,5.32727
40191,1,5.32714
40192,1,5.32701
40193,1,5.32687
40194,1,5.32674
40195,1,5.32661
40196,1,5.32648
40197,1,5.32634
40198,1,5.32621
40199,1,5.32608
40200,1,5.32595
40201,1,5.32581
40202,1,5.32568
40203,1,5.32555
40204,1,5.32542
40205,1,5.32528
40206,1,5.32515
40207,1,5.32502
40208,1,5.32489
40209,1,5.32475
40210,1,5.32462
40211,1,5.32449
40212,1,5.32436
40213,1,5.32422
40214,1,5.32409
40215,1,5.32396
40216,1,5.32383
40217,1,5.32369
40218,1,5.32356
40219,1,5.32343
40220,1,5.3233
40221,1,5.32316
40222,1,5.32303
40223,1,5.3229
40224,1,5.32277
40225,1,5.32264
40226,1,5.3225
40227,1,5.32237
40228,1,5.32224
40229,1,5.32211
40230,1,5.32197
40231,1,5.32184
40232,1,5.32171
40233,1,5.32158
40234,1,5.32144
40235,1,5.32131
40236,1,5.32118
40237,1,5.32105
40238,1,5.32092
40239,1,5.32078
40240,1,5.32065
40241,1,5.32052
40242,1,5.32039
40243,1,5.32025
40244,1,5.32012
40245,1,5.31999
40246,1,5.31986
40247,1,5.31973
40248,1,5.31959
40249,1,5.31946
40250,1,5.31933
40251,1,5.3192
40252,1,5.31906
40253,1,5.31893
40254,1,5.3188
40255,1,5.31867
40256,1,5.31854
40257,1,5.3184
40258,1,5.31827
40259,1,5.31814
40260,1,5.31801
40261,1,5.31788
40262,1,5.31774
40263,1,5.31761
40264,1,5.31748
40265,1,5.31735
40266,1,5.31722
40267,1,5.31708
40268,1,5.31695
40269,1,5.31682
40270,1,5.31669
40271,1,5.31656
40272,1,5.31642
40273,1,5.31629
40274,1,5.31616
40275,1,5.31603
40276,1,5.3159
40277,1,5.31576
40278,1,5.31563
40279,1,5.3155
40280,1,5.31537
40281,1,5.31524
40282,1,5.3151
40283,1,5.31497
40284,1,5.31484
40285,1,5.31471
40286,1,5.31458
40287,1,5.31444
40288,1,5.31431
40289,1,5.31418
40290,1,5.31405
40291,1,5.31392
40292,1,5.31378
40293,1,5.31365
40294,1,5.31352
40295,1,5.31339
40296,1,5.31326
40297,1,5.31313
40298,1,5.31299
40299,1,5.31286
40300,1,5.31273
40301,1,5.3126
40302,1,5.31247
40303,1,5.31233
40304,1,5.3122
40305,1,5.31207
40306,1,5.31194
40307,1,5.31181
40308,1,5.31168
40309,1,5.31154
40310,1,5.31141
40311,1,5.31128
40312,1,5.31115
40313,1,5.31102
40314,1,5.31088
40315,1,5.31075
40316,1,5.31062
40317,1,5.31049
40318,1,5.31036
40319,1,5.31023
40320,1,5.31009
40321,1,5.30996
40322,1,5.30983
40323,1,5.3097
40324,1,5.30957
40325,1,5.30944
40326,1,5.3093
40327,1,5.30917
40328,1,5.30904
40329,1,5.30891
40330,1,5.30878
40331,1,5.30865
40332,1,5.30851
40333,1,5.30838
40334,1,5.30825
40335,1,5.30812
40336,1,5.30799
40337,1,5.30786
40338,1,5.30772
40339,1,5.30759
40340,1,5.30746
40341,1,5.30733
40342,1,5.3072
40343,1,5.30707
40344,1,5.30694
40345,1,5.3068
40346,1,5.30667
40347,1,5.30654
40348,1,5.30641
40349,1,5.30628
40350,1,5.30615
40351,1,5.30601
40352,1,5.30588
40353,1,5.30575
40354,1,5.30562
40355,1,5.30549
40356,1,5.30536
40357,1,5.30523
40358,1,5.30509
40359,1,5.30496
40360,1,5.30483
40361,1,5.3047
40362,1,5.30457
40363,1,5.30444
40364,1,5.30431
40365,1,5.30417
40366,1,5.30404
40367,1,5.30391
40368,1,5.30378
40369,1,5.30365
40370,1,5.30352
40371,1,5.30339
40372,1,5.30325
40373,1,5.30312
40374,1,5.30299
40375,1,5.30286
40376,1,5.30273
40377,1,5.3026
40378,1,5.30247
40379,1,5.30234
40380,1,5.3022
40381,1,5.30207
40382,1,5.30194
40383,1,5.30181
40384,1,5.30168
40385,1,5.30155
40386,1,5.30142
40387,1,5.30129
40388,1,5.30115
40389,1,5.30102
40390,1,5.30089
40391,1,5.30076
40392,1,5.30063
40393,1,5.3005
40394,1,5.30037
40395,1,5.30024
40396,1,5.3001
40397,1,5.29997
40398,1,5.29984
40399,1,5.29971
40400,1,5.29958
40401,1,5.29945
40402,1,5.29932
40403,1,5.29919
40404,1,5.29905
40405,1,5.29892
40406,1,5.29879
40407,1,5.29866
40408,1,5.29853
40409,1,5.2984
40410,1,5.29827
40411,1,5.29814
40412,1,5.29801
40413,1,5.29787
40414,1,5.29774
40415,1,5.29761
40416,1,5.29748
40417,1,5.29735
40418,1,5.29722
40419,1,5.29709
40420,1,5.29696
40421,1,5.29683
40422,1,5.29669
40423,1,5.29656
40424,1,5.29643
40425,1,5.2963
40426,1,5.29617
40427,1,5.29604
40428,1,5.29591
40429,1,5.29578
40430,1,5.29565
40431,1,5.29552
40432,1,5.29538
40433,1,5.29525
40434,1,5.29512
40435,1,5.29499
40436,1,5.29486
40437,1,5.29473
40438,1,5.2946
40439,1,5.29447
40440,1,5.29434
40441,1,5.29421
40442,1,5.29408
40443,1,5.29394
40444,1,5.29381
40445,1,5.29368
40446,1,5.29355
40447,1,5.29342
40448,1,5.29329
40449,1,5.29316
40450,1,5.29303
40451,1,5.2929
40452,1,5.29277
40453,1,5.29264
40454,1,5.29251
40455,1,5.29237
40456,1,5.29224
40457,1,5.29211
40458,1,5.29198
40459,1,5.29185
40460,1,5.29172
40461,1,5.29159
40462,1,5.29146
40463,1,5.29133
40464,1,5.2912
40465,1,5.29107
40466,1,5.29094
40467,1,5.2908
40468,1,5.29067
40469,1,5.29054
40470,1,5.29041
40471,1,5.29028
40472,1,5.29015
40473,1,5.29002
40474,1,5.28989
40475,1,5.28976
40476,1,5.28963
40477,1,5.2895
40478,1,5.28937
40479,1,5.28924
40480,1,5.28911
40481,1,5.28898
40482,1,5.28884
40483,1,5.28871
40484,1,5.28858
40485,1,5.28845
40486,1,5.28832
40487,1,5.28819
40488,1,5.28806
40489,1,5.28793
40490,1,5.2878
40491,1,5.28767
40492,1,5.28754
40493,1,5.28741
40494,1,5.28728
40495,1,5.28715
40496,1,5.28702
40497,1,5.28689
40498,1,5.28675
40499,1,5.28662
40500,1,5.28649
40501,1,5.28636
40502,1,5.28623
40503,1,5.2861
40504,1,5.28597
40505,1,5.28584
40506,1,5.28571
40507,1,5.28558
40508,1,5.28545
40509,1,5.28532
40510,1,5.28519
40511,1,5.28506
40512,1,5.28493
40513,1,5.2848
40514,1,5.28467
40515,1,5.28454
40516,1,5.28441
40517,1,5.28428
40518,1,5.28415
40519,1,5.28401
40520,1,5.28388
40521,1,5.28375
40522,1,5.28362
40523,1,5.28349
40524,1,5.28336
40525,1,5.28323
40526,1,5.2831
40527,1,5.28297
40528,1,5.28284
40529,1,5.28271
40530,1,5.28258
40531,1,5.28245
40532,1,5.28232
40533,1,5.28219
40534,1,5.28206
40535,1,5.28193
40536,1,5.2818
40537,1,5.28167
40538,1,5.28154
40539,1,5.28141
40540,1,5.28128
40541,1,5.28115
40542,1,5.28102
40543,1,5.28089
40544,1,5.28076
40545,1,5.28063
40546,1,5.2805
40547,1,5.28037
40548,1,5.28024
40549,1,5.28011
40550,1,5.27998
40551,1,5.27985
40552,1,5.27971
40553,1,5.27958
40554,1,5.27945
40555,1,5.27932
40556,1,5.27919
40557,1,5.27906
40558,1,5.27893
40559,1,5.2788
40560,1,5.27867
40561,1,5.27854
40562,1,5.27841
40563,1,5.27828
40564,1,5.27815
40565,1,5.27802
40566,1,5.27789
40567,1,5.27776
40568,1,5.27763
40569,1,5.2775
40570,1,5.27737
40571,1,5.27724
40572,1,5.27711
40573,1,5.27698
40574,1,5.27685
40575,1,5.27672
40576,1,5.27659
40577,1,5.27646
40578,1,5.27633
40579,1,5.2762
40580,1,5.27607
40581,1,5.27594
40582,1,5.27581
40583,1,5.27568
40584,1,5.27555
40585,1,5.27542
40586,1,5.27529
40587,1,5.27516
40588,1,5.27503
40589,1,5.2749
40590,1,5.27477
40591,1,5.27464
40592,1,5.27451
40593,1,5.27438
40594,1,5.27425
40595,1,5.27412
40596,1,5.27399
40597,1,5.27386
40598,1,5.27373
40599,1,5.2736
40600,1,5.27347
40601,1,5.27334
40602,1,5.27321
